PurchaseOrderID,RevisionNumber,Status,EmployeeID,VendorID,ProductID,OrderQty,UnitPrice,LineTotal,OrderDate,ShipMethod,ShipBase,ShipRate,ShipDate,SubTotal,TaxAmt,Freight,TotalDue,DueDate,ReceivedQty,RejectedQty,StockedQty
51,0,4,244,61,491,3,19.9395,59.8185,"2002-02-20 00:00:00","ZY - EXPRESS",9.95,1.99,"2002-03-01 00:00:00",97.965,7.8372,2.4491,108.2513,"2002-03-06 00:00:00",3.00,0.00,3.00
51,0,4,244,61,490,3,12.7155,38.1465,"2002-02-20 00:00:00","ZY - EXPRESS",9.95,1.99,"2002-03-01 00:00:00",97.965,7.8372,2.4491,108.2513,"2002-03-06 00:00:00",3.00,0.00,3.00
52,0,4,231,5,528,3,38.157,114.471,"2002-02-20 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-03-01 00:00:00",114.471,9.1577,2.8618,126.4905,"2002-03-06 00:00:00",3.00,0.00,3.00
53,0,4,198,58,505,3,44.2155,132.6465,"2002-02-24 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-03-05 00:00:00",132.6465,10.6117,3.3162,146.5744,"2002-03-10 00:00:00",3.00,0.00,3.00
54,2,3,266,35,939,550,48.2895,26559.225,"2002-02-24 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-03-05 00:00:00",43878.45,3510.276,1096.9613,48485.6873,"2002-03-10 00:00:00",550.00,550.00,0.00
54,2,3,266,35,938,550,31.4895,17319.225,"2002-02-24 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-03-05 00:00:00",43878.45,3510.276,1096.9613,48485.6873,"2002-03-10 00:00:00",550.00,550.00,0.00
55,0,4,164,103,358,60,6.9825,418.95,"2002-02-24 00:00:00","XRQ - TRUCK GROUND",3.95,0.99,"2002-03-05 00:00:00",418.95,33.516,10.4738,462.9398,"2002-03-10 00:00:00",60.00,0.00,60.00
56,0,4,223,7,378,3,41.1705,123.5115,"2002-02-24 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-03-05 00:00:00",525.7665,42.0613,13.1442,580.972,"2002-03-10 00:00:00",3.00,0.00,3.00
56,0,4,223,7,377,3,43.2705,129.8115,"2002-02-24 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-03-05 00:00:00",525.7665,42.0613,13.1442,580.972,"2002-03-10 00:00:00",3.00,0.00,3.00
56,0,4,223,7,376,3,47.544,142.632,"2002-02-24 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-03-05 00:00:00",525.7665,42.0613,13.1442,580.972,"2002-03-10 00:00:00",3.00,0.00,3.00
56,0,4,223,7,375,3,43.2705,129.8115,"2002-02-24 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-03-05 00:00:00",525.7665,42.0613,13.1442,580.972,"2002-03-10 00:00:00",3.00,0.00,3.00
57,0,4,233,69,357,60,4.3155,258.93,"2002-02-24 00:00:00","XRQ - TRUCK GROUND",3.95,0.99,"2002-03-05 00:00:00",461.79,36.9432,11.5448,510.278,"2002-03-10 00:00:00",60.00,0.00,60.00
57,0,4,233,69,356,60,3.381,202.86,"2002-02-24 00:00:00","XRQ - TRUCK GROUND",3.95,0.99,"2002-03-05 00:00:00",461.79,36.9432,11.5448,510.278,"2002-03-10 00:00:00",60.00,0.00,60.00
58,0,4,238,23,379,3,39.0705,117.2115,"2002-02-24 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-03-05 00:00:00",630.378,50.4302,15.7595,696.5677,"2002-03-10 00:00:00",3.00,0.00,3.00
58,0,4,238,23,378,3,41.1705,123.5115,"2002-02-24 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-03-05 00:00:00",630.378,50.4302,15.7595,696.5677,"2002-03-10 00:00:00",3.00,0.00,3.00
58,0,4,238,23,377,3,45.444,136.332,"2002-02-24 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-03-05 00:00:00",630.378,50.4302,15.7595,696.5677,"2002-03-10 00:00:00",3.00,0.00,3.00
58,0,4,238,23,376,3,41.1705,123.5115,"2002-02-24 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-03-05 00:00:00",630.378,50.4302,15.7595,696.5677,"2002-03-10 00:00:00",3.00,0.00,3.00
58,0,4,238,23,375,3,43.2705,129.8115,"2002-02-24 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-03-05 00:00:00",630.378,50.4302,15.7595,696.5677,"2002-03-10 00:00:00",3.00,0.00,3.00
59,5,4,261,75,490,3,12.3585,37.0755,"2002-02-24 00:00:00","ZY - EXPRESS",9.95,1.99,"2002-03-05 00:00:00",37.0755,2.966,0.9269,40.9684,"2002-03-10 00:00:00",3.00,0.00,3.00
60,0,4,264,3,513,550,39.1965,21558.075,"2002-02-24 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-03-05 00:00:00",21558.075,1724.646,538.9519,23821.6729,"2002-03-10 00:00:00",550.00,0.00,550.00
61,0,4,244,54,406,3,43.344,130.032,"2002-02-24 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-03-05 00:00:00",507.087,40.567,12.6772,560.3312,"2002-03-10 00:00:00",3.00,0.00,3.00
61,0,4,244,54,405,3,39.0705,117.2115,"2002-02-24 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-03-05 00:00:00",507.087,40.567,12.6772,560.3312,"2002-03-10 00:00:00",3.00,0.00,3.00
61,0,4,244,54,404,3,41.1705,123.5115,"2002-02-24 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-03-05 00:00:00",507.087,40.567,12.6772,560.3312,"2002-03-10 00:00:00",3.00,0.00,3.00
61,0,4,244,54,403,3,45.444,136.332,"2002-02-24 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-03-05 00:00:00",507.087,40.567,12.6772,560.3312,"2002-03-10 00:00:00",3.00,0.00,3.00
62,0,4,231,104,932,550,39.7635,21869.925,"2002-02-24 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-03-05 00:00:00",41048.7,3283.896,1026.2175,45358.8135,"2002-03-10 00:00:00",550.00,0.00,550.00
62,0,4,231,104,931,550,34.8705,19178.775,"2002-02-24 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-03-05 00:00:00",41048.7,3283.896,1026.2175,45358.8135,"2002-03-10 00:00:00",550.00,82.00,468.00
63,0,4,241,25,424,3,49.854,149.562,"2002-02-24 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-03-05 00:00:00",429.345,34.3476,10.7336,474.4262,"2002-03-10 00:00:00",3.00,0.00,3.00
63,0,4,241,25,423,3,45.5805,136.7415,"2002-02-24 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-03-05 00:00:00",429.345,34.3476,10.7336,474.4262,"2002-03-10 00:00:00",3.00,0.00,3.00
63,0,4,241,25,422,3,47.6805,143.0415,"2002-02-24 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-03-05 00:00:00",429.345,34.3476,10.7336,474.4262,"2002-03-10 00:00:00",3.00,0.00,3.00
64,1,3,266,90,342,3,45.4755,136.4265,"2002-02-24 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-03-05 00:00:00",279.153,22.3322,6.9788,308.464,"2002-03-10 00:00:00",3.00,3.00,0.00
64,1,3,266,90,341,3,47.5755,142.7265,"2002-02-24 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-03-05 00:00:00",279.153,22.3322,6.9788,308.464,"2002-03-10 00:00:00",3.00,3.00,0.00
65,0,4,164,33,932,550,39.2385,21581.175,"2002-02-24 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-03-05 00:00:00",40471.2,3237.696,1011.78,44720.676,"2002-03-10 00:00:00",523.00,0.00,523.00
65,0,4,164,33,931,550,34.3455,18890.025,"2002-02-24 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-03-05 00:00:00",40471.2,3237.696,1011.78,44720.676,"2002-03-10 00:00:00",550.00,0.00,550.00
66,1,4,223,41,344,3,45.3705,136.1115,"2002-02-24 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-03-05 00:00:00",563.5665,45.0853,14.0892,622.741,"2002-03-10 00:00:00",3.00,0.00,3.00
66,1,4,223,41,343,3,49.644,148.932,"2002-02-24 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-03-05 00:00:00",563.5665,45.0853,14.0892,622.741,"2002-03-10 00:00:00",3.00,0.00,3.00
66,1,4,223,41,342,3,45.3705,136.1115,"2002-02-24 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-03-05 00:00:00",563.5665,45.0853,14.0892,622.741,"2002-03-10 00:00:00",3.00,0.00,3.00
66,1,4,223,41,341,3,47.4705,142.4115,"2002-02-24 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-03-05 00:00:00",563.5665,45.0853,14.0892,622.741,"2002-03-10 00:00:00",3.00,0.00,3.00
67,0,4,233,55,930,550,43.0395,23671.725,"2002-02-24 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-03-05 00:00:00",62092.8,4967.424,1552.32,68612.544,"2002-03-10 00:00:00",550.00,0.00,550.00
67,0,4,233,55,929,550,37.086,20397.3,"2002-02-24 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-03-05 00:00:00",62092.8,4967.424,1552.32,68612.544,"2002-03-10 00:00:00",550.00,0.00,550.00
67,0,4,233,55,928,550,32.7705,18023.775,"2002-02-24 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-03-05 00:00:00",62092.8,4967.424,1552.32,68612.544,"2002-03-10 00:00:00",550.00,0.00,550.00
68,1,4,238,70,332,550,10.815,5948.25,"2002-02-24 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-03-05 00:00:00",5948.25,475.86,148.7063,6572.8163,"2002-03-10 00:00:00",550.00,0.00,550.00
69,0,4,261,94,907,550,82.8345,45558.975,"2002-02-25 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-03-06 00:00:00",91117.95,7289.436,2277.9488,100685.3348,"2002-03-11 00:00:00",550.00,0.00,550.00
69,0,4,261,94,948,550,82.8345,45558.975,"2002-02-25 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-03-06 00:00:00",91117.95,7289.436,2277.9488,100685.3348,"2002-03-11 00:00:00",550.00,0.00,550.00
70,1,4,264,15,326,1250,0.21,262.5,"2002-02-25 00:00:00","XRQ - TRUCK GROUND",3.95,0.99,"2002-03-06 00:00:00",525,42,13.125,580.125,"2002-03-11 00:00:00",1250.00,125.00,1125.00
70,1,4,264,15,325,1250,0.21,262.5,"2002-02-25 00:00:00","XRQ - TRUCK GROUND",3.95,0.99,"2002-03-06 00:00:00",525,42,13.125,580.125,"2002-03-11 00:00:00",1250.00,0.00,1250.00
71,0,4,244,62,322,60,28.6965,1721.79,"2002-02-25 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-03-06 00:00:00",2003.6835,160.2947,50.0921,2214.0703,"2002-03-11 00:00:00",60.00,3.00,57.00
71,0,4,244,62,321,3,44.3205,132.9615,"2002-02-25 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-03-06 00:00:00",2003.6835,160.2947,50.0921,2214.0703,"2002-03-11 00:00:00",3.00,0.00,3.00
71,0,4,244,62,320,3,49.644,148.932,"2002-02-25 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-03-06 00:00:00",2003.6835,160.2947,50.0921,2214.0703,"2002-03-11 00:00:00",3.00,0.00,3.00
72,0,4,231,98,921,550,5.586,3072.3,"2002-02-25 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-03-06 00:00:00",26455.275,2116.422,661.3819,29233.0789,"2002-03-11 00:00:00",550.00,0.00,550.00
72,0,4,231,98,930,550,42.5145,23382.975,"2002-02-25 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-03-06 00:00:00",26455.275,2116.422,661.3819,29233.0789,"2002-03-11 00:00:00",550.00,82.00,468.00
73,0,4,241,72,952,60,15.7395,944.37,"2002-03-12 00:00:00","ZY - EXPRESS",9.95,1.99,"2002-03-21 00:00:00",944.37,75.5496,23.6093,1043.5289,"2002-03-26 00:00:00",60.00,0.00,60.00
74,2,3,266,22,934,550,37.6215,20691.825,"2002-03-12 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-03-21 00:00:00",44594.55,3567.564,1114.8638,49276.9778,"2002-03-26 00:00:00",550.00,550.00,0.00
74,2,3,266,22,933,550,43.4595,23902.725,"2002-03-12 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-03-21 00:00:00",44594.55,3567.564,1114.8638,49276.9778,"2002-03-26 00:00:00",550.00,550.00,0.00
75,0,4,164,50,319,550,48.5835,26720.925,"2002-03-12 00:00:00","OVERSEAS - DELUXE",29.95,2.99,"2002-03-21 00:00:00",62843.55,5027.484,1571.0888,69442.1228,"2002-03-26 00:00:00",550.00,0.00,550.00
75,0,4,164,50,318,550,36.099,19854.45,"2002-03-12 00:00:00","OVERSEAS - DELUXE",29.95,2.99,"2002-03-21 00:00:00",62843.55,5027.484,1571.0888,69442.1228,"2002-03-26 00:00:00",523.00,0.00,523.00
75,0,4,164,50,317,550,29.5785,16268.175,"2002-03-12 00:00:00","OVERSEAS - DELUXE",29.95,2.99,"2002-03-21 00:00:00",62843.55,5027.484,1571.0888,69442.1228,"2002-03-26 00:00:00",550.00,0.00,550.00
76,0,4,223,71,929,550,36.561,20108.55,"2002-03-12 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-03-21 00:00:00",37843.575,3027.486,946.0894,41817.1504,"2002-03-26 00:00:00",550.00,0.00,550.00
76,0,4,223,71,928,550,32.2455,17735.025,"2002-03-12 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-03-21 00:00:00",37843.575,3027.486,946.0894,41817.1504,"2002-03-26 00:00:00",468.00,0.00,468.00
77,0,4,198,40,319,550,46.4205,25531.275,"2002-03-12 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-03-21 00:00:00",25531.275,2042.502,638.2819,28212.0589,"2002-03-26 00:00:00",550.00,0.00,550.00
78,0,4,238,91,363,3,43.323,129.969,"2002-03-12 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-03-21 00:00:00",694.1655,55.5332,17.3541,767.0528,"2002-03-26 00:00:00",3.00,0.00,3.00
78,0,4,238,91,362,3,45.423,136.269,"2002-03-12 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-03-21 00:00:00",694.1655,55.5332,17.3541,767.0528,"2002-03-26 00:00:00",3.00,0.00,3.00
78,0,4,238,91,361,3,49.6965,149.0895,"2002-03-12 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-03-21 00:00:00",694.1655,55.5332,17.3541,767.0528,"2002-03-26 00:00:00",3.00,0.00,3.00
78,0,4,238,91,360,3,45.423,136.269,"2002-03-12 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-03-21 00:00:00",694.1655,55.5332,17.3541,767.0528,"2002-03-26 00:00:00",3.00,0.00,3.00
78,0,4,238,91,359,3,47.523,142.569,"2002-03-12 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-03-21 00:00:00",694.1655,55.5332,17.3541,767.0528,"2002-03-26 00:00:00",3.00,0.00,3.00
79,0,4,261,57,2,3,41.916,125.748,"2002-03-12 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-03-21 00:00:00",125.748,10.0598,3.1437,138.9515,"2002-03-26 00:00:00",3.00,0.00,3.00
80,0,4,264,83,1,3,50.2635,150.7905,"2002-03-12 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-03-21 00:00:00",150.7905,12.0632,3.7698,166.6235,"2002-03-26 00:00:00",3.00,0.00,3.00
81,0,4,244,32,364,3,47.754,143.262,"2002-03-12 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-03-21 00:00:00",560.007,44.8006,14.0002,618.8078,"2002-03-26 00:00:00",3.00,0.00,3.00
81,0,4,244,32,363,3,43.4805,130.4415,"2002-03-12 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-03-21 00:00:00",560.007,44.8006,14.0002,618.8078,"2002-03-26 00:00:00",3.00,0.00,3.00
81,0,4,244,32,362,3,45.5805,136.7415,"2002-03-12 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-03-21 00:00:00",560.007,44.8006,14.0002,618.8078,"2002-03-26 00:00:00",3.00,0.00,3.00
81,0,4,244,32,361,3,49.854,149.562,"2002-03-12 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-03-21 00:00:00",560.007,44.8006,14.0002,618.8078,"2002-03-26 00:00:00",3.00,0.00,3.00
82,1,4,231,38,530,550,16.086,8847.3,"2002-03-12 00:00:00","ZY - EXPRESS",9.95,1.99,"2002-03-21 00:00:00",8847.3,707.784,221.1825,9776.2665,"2002-03-26 00:00:00",550.00,82.00,468.00
83,0,4,241,85,4,3,57.0255,171.0765,"2002-03-12 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-03-21 00:00:00",171.0765,13.6861,4.2769,189.0395,"2002-03-26 00:00:00",3.00,0.00,3.00
84,0,3,266,92,512,550,37.086,20397.3,"2002-03-12 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-03-21 00:00:00",20397.3,1631.784,509.9325,22539.0165,"2002-03-26 00:00:00",550.00,550.00,0.00
85,0,4,164,11,513,550,26.5965,14628.075,"2002-03-12 00:00:00","OVERSEAS - DELUXE",29.95,2.99,"2002-03-21 00:00:00",14628.075,1170.246,365.7019,16164.0229,"2002-03-26 00:00:00",550.00,0.00,550.00
86,1,4,223,84,319,550,46.0635,25334.925,"2002-03-12 00:00:00","OVERSEAS - DELUXE",29.95,2.99,"2002-03-21 00:00:00",58685.55,4694.844,1467.1388,64847.5328,"2002-03-26 00:00:00",550.00,0.00,550.00
86,1,4,223,84,318,550,33.579,18468.45,"2002-03-12 00:00:00","OVERSEAS - DELUXE",29.95,2.99,"2002-03-21 00:00:00",58685.55,4694.844,1467.1388,64847.5328,"2002-03-26 00:00:00",550.00,0.00,550.00
86,1,4,223,84,317,550,27.0585,14882.175,"2002-03-12 00:00:00","OVERSEAS - DELUXE",29.95,2.99,"2002-03-21 00:00:00",58685.55,4694.844,1467.1388,64847.5328,"2002-03-26 00:00:00",468.00,0.00,468.00
87,0,4,233,78,413,3,39.0705,117.2115,"2002-03-12 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-03-21 00:00:00",773.01,61.8408,19.3253,854.1761,"2002-03-26 00:00:00",3.00,0.00,3.00
87,0,4,233,78,412,3,41.1705,123.5115,"2002-03-12 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-03-21 00:00:00",773.01,61.8408,19.3253,854.1761,"2002-03-26 00:00:00",3.00,0.00,3.00
87,0,4,233,78,411,3,45.444,136.332,"2002-03-12 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-03-21 00:00:00",773.01,61.8408,19.3253,854.1761,"2002-03-26 00:00:00",3.00,0.00,3.00
87,0,4,233,78,410,3,41.1705,123.5115,"2002-03-12 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-03-21 00:00:00",773.01,61.8408,19.3253,854.1761,"2002-03-26 00:00:00",3.00,0.00,3.00
87,0,4,233,78,409,3,43.2705,129.8115,"2002-03-12 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-03-21 00:00:00",773.01,61.8408,19.3253,854.1761,"2002-03-26 00:00:00",3.00,0.00,3.00
87,0,4,233,78,408,3,47.544,142.632,"2002-03-12 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-03-21 00:00:00",773.01,61.8408,19.3253,854.1761,"2002-03-26 00:00:00",3.00,0.00,3.00
88,1,4,198,74,431,3,41.223,123.669,"2002-03-12 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-03-21 00:00:00",656.586,52.5269,16.4147,725.5276,"2002-03-26 00:00:00",3.00,0.00,3.00
88,1,4,198,74,430,3,45.4965,136.4895,"2002-03-12 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-03-21 00:00:00",656.586,52.5269,16.4147,725.5276,"2002-03-26 00:00:00",3.00,0.00,3.00
88,1,4,198,74,429,3,41.223,123.669,"2002-03-12 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-03-21 00:00:00",656.586,52.5269,16.4147,725.5276,"2002-03-26 00:00:00",3.00,0.00,3.00
88,1,4,198,74,428,3,43.323,129.969,"2002-03-12 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-03-21 00:00:00",656.586,52.5269,16.4147,725.5276,"2002-03-26 00:00:00",3.00,0.00,3.00
88,1,4,198,74,427,3,47.5965,142.7895,"2002-03-12 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-03-21 00:00:00",656.586,52.5269,16.4147,725.5276,"2002-03-26 00:00:00",3.00,0.00,3.00
89,0,4,261,13,322,60,25.4205,1525.23,"2002-03-26 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-04-04 00:00:00",1796.0355,143.6828,44.9009,1984.6192,"2002-04-09 00:00:00",60.00,0.00,60.00
89,0,4,261,13,321,3,42.798,128.394,"2002-03-26 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-04-04 00:00:00",1796.0355,143.6828,44.9009,1984.6192,"2002-04-09 00:00:00",3.00,0.00,3.00
89,0,4,261,13,320,3,47.4705,142.4115,"2002-03-26 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-04-04 00:00:00",1796.0355,143.6828,44.9009,1984.6192,"2002-04-09 00:00:00",3.00,0.00,3.00
90,0,4,264,51,444,3,37.023,111.069,"2002-03-26 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-04-04 00:00:00",358.6275,28.6902,8.9657,396.2834,"2002-04-09 00:00:00",3.00,0.00,3.00
90,0,4,264,51,443,3,39.123,117.369,"2002-03-26 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-04-04 00:00:00",358.6275,28.6902,8.9657,396.2834,"2002-04-09 00:00:00",3.00,0.00,3.00
90,0,4,264,51,442,3,43.3965,130.1895,"2002-03-26 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-04-04 00:00:00",358.6275,28.6902,8.9657,396.2834,"2002-04-09 00:00:00",3.00,0.00,3.00
91,0,4,244,80,941,550,62.9895,34644.225,"2002-03-26 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-04-04 00:00:00",34644.225,2771.538,866.1056,38281.8686,"2002-04-09 00:00:00",550.00,0.00,550.00
92,0,4,274,47,321,3,40.488,121.464,"2002-03-26 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-04-04 00:00:00",257.5755,20.606,6.4394,284.6209,"2002-04-09 00:00:00",3.00,0.00,3.00
92,0,4,274,47,320,3,45.3705,136.1115,"2002-03-26 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-04-04 00:00:00",257.5755,20.606,6.4394,284.6209,"2002-04-09 00:00:00",3.00,0.00,3.00
93,0,4,241,81,504,3,48.762,146.286,"2002-03-30 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-04-08 00:00:00",146.286,11.7029,3.6572,161.6461,"2002-04-13 00:00:00",3.00,0.00,3.00
94,0,3,266,46,497,3,34.188,102.564,"2002-03-30 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-04-08 00:00:00",102.564,8.2051,2.5641,113.3332,"2002-04-13 00:00:00",3.00,3.00,0.00
95,0,4,164,21,323,3,50.2635,150.7905,"2002-03-30 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-04-08 00:00:00",150.7905,12.0632,3.7698,166.6235,"2002-04-13 00:00:00",3.00,0.00,3.00
96,0,4,223,27,524,550,14.1225,7767.375,"2002-03-30 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-04-08 00:00:00",13669.425,1093.554,341.7356,15104.7146,"2002-04-13 00:00:00",550.00,0.00,550.00
96,0,4,223,27,523,550,10.731,5902.05,"2002-03-30 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-04-08 00:00:00",13669.425,1093.554,341.7356,15104.7146,"2002-04-13 00:00:00",468.00,0.00,468.00
97,2,4,233,86,496,60,48.909,2934.54,"2002-04-09 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-04-18 00:00:00",16393.23,1311.4584,409.8308,18114.5192,"2002-04-23 00:00:00",60.00,0.00,60.00
97,2,4,233,86,495,60,63.693,3821.58,"2002-04-09 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-04-18 00:00:00",16393.23,1311.4584,409.8308,18114.5192,"2002-04-23 00:00:00",60.00,0.00,60.00
97,2,4,233,86,494,60,53.2035,3192.21,"2002-04-09 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-04-18 00:00:00",16393.23,1311.4584,409.8308,18114.5192,"2002-04-23 00:00:00",60.00,0.00,60.00
97,2,4,233,86,493,60,57.1515,3429.09,"2002-04-09 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-04-18 00:00:00",16393.23,1311.4584,409.8308,18114.5192,"2002-04-23 00:00:00",60.00,0.00,60.00
97,2,4,233,86,492,60,50.2635,3015.81,"2002-04-09 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2002-04-18 00:00:00",16393.23,1311.4584,409.8308,18114.5192,"2002-04-23 00:00:00",60.00,0.00,60.00
98,0,4,238,45,916,550,40.9395,22516.725,"2002-04-09 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-04-18 00:00:00",73377.15,5870.172,1834.4288,81081.7508,"2002-04-23 00:00:00",550.00,0.00,550.00
98,0,4,238,45,915,550,30.4395,16741.725,"2002-04-09 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-04-18 00:00:00",73377.15,5870.172,1834.4288,81081.7508,"2002-04-23 00:00:00",550.00,0.00,550.00
98,0,4,238,45,914,550,21.0945,11601.975,"2002-04-09 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-04-18 00:00:00",73377.15,5870.172,1834.4288,81081.7508,"2002-04-23 00:00:00",550.00,0.00,550.00
98,0,4,238,45,913,550,40.9395,22516.725,"2002-04-09 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2002-04-18 00:00:00",73377.15,5870.172,1834.4288,81081.7508,"2002-04-23 00:00:00",550.00,0.00,550.00
99,0,4,261,93,506,60,9.198,551.88,"2002-04-09 00:00:00","XRQ - TRUCK GROUND",3.95,0.99,"2002-04-18 00:00:00",551.88,44.1504,13.797,609.8274,"2002-04-23 00:00:00",60.00,0.00,60.00
100,0,4,264,64,679,550,5.775,3176.25,"2002-04-09 00:00:00","XRQ - TRUCK GROUND",3.95,0.99,"2002-04-18 00:00:00",6987.75,559.02,174.6938,7721.4638,"2002-04-23 00:00:00",550.00,0.00,550.00
100,0,4,264,64,352,550,1.155,635.25,"2002-04-09 00:00:00","XRQ - TRUCK GROUND",3.95,0.99,"2002-04-18 00:00:00",6987.75,559.02,174.6938,7721.4638,"2002-04-23 00:00:00",550.00,55.00,495.00
100,0,4,264,64,351,550,5.775,3176.25,"2002-04-09 00:00:00","XRQ - TRUCK GROUND",3.95,0.99,"2002-04-18 00:00:00",6987.75,559.02,174.6938,7721.4638,"2002-04-23 00:00:00",550.00,0.00,550.00
101,1,4,244,4,508,550,27.6465,15205.575,"2002-04-09 00:00:00","ZY - EXPRESS",9.95,1.99,"2002-04-18 00:00:00",28072.275,2245.782,701.8069,31019.8639,"2002-04-23 00:00:00",550.00,0.00,550.00
